#Mol_idx,mol_in_unitcell,unitcell_in_supercell_a,unitcell_in_supercell_b,unitcell_in_supercell_c
0,0,0,0,0
1,0,0,0,1
2,0,0,0,2
3,0,0,0,3
4,0,0,0,4
5,0,0,0,5
6,0,0,0,6
7,0,0,0,7
8,0,0,0,8
9,0,0,1,0
10,0,0,1,1
11,0,0,1,2
12,0,0,1,3
13,0,0,1,4
14,0,0,1,5
15,0,0,1,6
16,0,0,1,7
17,0,0,1,8
18,0,0,2,0
19,0,0,2,1
20,0,0,2,2
21,0,0,2,3
22,0,0,2,4
23,0,0,2,5
24,0,0,2,6
25,0,0,2,7
26,0,0,2,8
27,0,0,3,0
28,0,0,3,1
29,0,0,3,2
30,0,0,3,3
31,0,0,3,4
32,0,0,3,5
33,0,0,3,6
34,0,0,3,7
35,0,0,3,8
36,0,0,4,0
37,0,0,4,1
38,0,0,4,2
39,0,0,4,3
40,0,0,4,4
41,0,0,4,5
42,0,0,4,6
43,0,0,4,7
44,0,0,4,8
45,0,0,5,0
46,0,0,5,1
47,0,0,5,2
48,0,0,5,3
49,0,0,5,4
50,0,0,5,5
51,0,0,5,6
52,0,0,5,7
53,0,0,5,8
54,0,0,6,0
55,0,0,6,1
56,0,0,6,2
57,0,0,6,3
58,0,0,6,4
59,0,0,6,5
60,0,0,6,6
61,0,0,6,7
62,0,0,6,8
63,0,0,7,0
64,0,0,7,1
65,0,0,7,2
66,0,0,7,3
67,0,0,7,4
68,0,0,7,5
69,0,0,7,6
70,0,0,7,7
71,0,0,7,8
72,0,1,0,0
73,0,1,0,1
74,0,1,0,2
75,0,1,0,3
76,0,1,0,4
77,0,1,0,5
78,0,1,0,6
79,0,1,0,7
80,0,1,0,8
81,0,1,1,0
82,0,1,1,1
83,0,1,1,2
84,0,1,1,3
85,0,1,1,4
86,0,1,1,5
87,0,1,1,6
88,0,1,1,7
89,0,1,1,8
90,0,1,2,0
91,0,1,2,1
92,0,1,2,2
93,0,1,2,3
94,0,1,2,4
95,0,1,2,5
96,0,1,2,6
97,0,1,2,7
98,0,1,2,8
99,0,1,3,0
100,0,1,3,1
101,0,1,3,2
102,0,1,3,3
103,0,1,3,4
104,0,1,3,5
105,0,1,3,6
106,0,1,3,7
107,0,1,3,8
108,0,1,4,0
109,0,1,4,1
110,0,1,4,2
111,0,1,4,3
112,0,1,4,4
113,0,1,4,5
114,0,1,4,6
115,0,1,4,7
116,0,1,4,8
117,0,1,5,0
118,0,1,5,1
119,0,1,5,2
120,0,1,5,3
121,0,1,5,4
122,0,1,5,5
123,0,1,5,6
124,0,1,5,7
125,0,1,5,8
126,0,1,6,0
127,0,1,6,1
128,0,1,6,2
129,0,1,6,3
130,0,1,6,4
131,0,1,6,5
132,0,1,6,6
133,0,1,6,7
134,0,1,6,8
135,0,1,7,0
136,0,1,7,1
137,0,1,7,2
138,0,1,7,3
139,0,1,7,4
140,0,1,7,5
141,0,1,7,6
142,0,1,7,7
143,0,1,7,8
144,0,2,0,0
145,0,2,0,1
146,0,2,0,2
147,0,2,0,3
148,0,2,0,4
149,0,2,0,5
150,0,2,0,6
151,0,2,0,7
152,0,2,0,8
153,0,2,1,0
154,0,2,1,1
155,0,2,1,2
156,0,2,1,3
157,0,2,1,4
158,0,2,1,5
159,0,2,1,6
160,0,2,1,7
161,0,2,1,8
162,0,2,2,0
163,0,2,2,1
164,0,2,2,2
165,0,2,2,3
166,0,2,2,4
167,0,2,2,5
168,0,2,2,6
169,0,2,2,7
170,0,2,2,8
171,0,2,3,0
172,0,2,3,1
173,0,2,3,2
